Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Tasa bruta de saldo vegetativo	Tasa bruta de natalidad	Tasa bruta de mortalidad	Tasa global de fecundidad	Tasa bruta de nupcialidad
2016	Huesca	22061	Binéfar	-14	-1,49055097151983	8,51743412297046	10,0079850944903	41,6449765747007	2,55523023689114
2016	Huesca	22062	Bisaurri	-3	-16,4383561643836	0	16,4383561643836	0	0
2016	Huesca	22063	Biscarrués	1	5,16795865633075	10,3359173126615	5,16795865633075	67,7966101694915	0
2016	Huesca	22064	Blecua y Torres	-3	-15,625	0	15,625	0	0
2016	Huesca	22066	Boltaña	-2	-2,10526315789474	6,31578947368421	8,42105263157895	29,3398533007335	4,21052631578947
2016	Huesca	22067	Bonansa	-1	-12,5786163522013	0	12,5786163522013	0	0
2016	Huesca	22068	Borau	0	0	0	0	0	0
2016	Huesca	22069	Broto	-1	-1,8450184501845	11,070110701107	12,9151291512915	52,1739130434783	3,690036900369
2016	Huesca	22072	Caldearenas	-4	-18,018018018018	9,00900900900901	27,027027027027	65,5737704918033	0
2016	Huesca	22074	Campo	-1	-2,82485875706215	0	2,82485875706215	0	2,82485875706215
2016	Huesca	22075	Camporrells	-3	-22,0588235294118	7,35294117647059	29,4117647058824	74,0740740740741	7,35294117647059
2016	Huesca	22076	Canal de Berdún	-3	-8,52272727272727	5,68181818181818	14,2045454545455	40,8163265306122	0
2016	Huesca	22077	Candasnos	0	0	6,31911532385466	6,31911532385466	65,5737704918033	0
2016	Huesca	22078	Canfranc	1	1,84331797235023	7,37327188940092	5,52995391705069	35,5555555555556	1,84331797235023
2016	Huesca	22079	Capdesaso	-3	-18,1268882175227	6,04229607250755	24,1691842900302	21,505376344086	0
2016	Huesca	22080	Capella	-2	-5,54016620498615	5,54016620498615	11,0803324099723	36,3636363636364	2,77008310249308
2016	Huesca	22081	Casbas de Huesca	0	0	3,4965034965035	3,4965034965035	23,2558139534884	3,4965034965035
2016	Huesca	22082	Castejón del Puente	-3	-9,21658986175115	3,07219662058372	12,2887864823349	17,3913043478261	3,07219662058372
2016	Huesca	22083	Castejón de Monegros	-6	-11,2044817927171	1,86741363211951	13,0718954248366	11,8343195266272	0
2016	Huesca	22084	Castejón de Sos	-5	-6,765899864682	4,0595399188092	10,8254397834912	17,7514792899408	2,7063599458728
2016	Huesca	22085	Castelflorite	0	0	0	0	0	0
2016	Huesca	22086	Castiello de Jaca	2	8,01603206412826	8,01603206412826	0	39,6039603960396	4,00801603206413
2016	Huesca	22087	Castigaleu	-1	-11,3636363636364	11,3636363636364	22,7272727272727	76,9230769230769	0
2016	Huesca	22088	Castillazuelo	-1	-5,71428571428571	0	5,71428571428571	0	0
2016	Huesca	22089	Castillonroy	-3	-9,16030534351145	12,2137404580153	21,3740458015267	84,2105263157895	0
2016	Huesca	22090	Colungo	1	8,13008130081301	8,13008130081301	0	50	8,13008130081301
2016	Huesca	22094	Chalamera	1	9,1324200913242	9,1324200913242	0	71,4285714285714	0
2016	Huesca	22095	Chía	0	0	23,2558139534884	23,2558139534884	181,818181818182	0
2016	Huesca	22096	Chimillas	-2	-5,26315789473684	2,63157894736842	7,89473684210526	12,987012987013	0
2016	Huesca	22099	Esplús	-10	-16,7644593461861	1,67644593461861	18,4409052808047	9,30232558139535	0
2016	Huesca	22102	Estada	-4	-19,6560196560197	0	19,6560196560197	0	4,91400491400491
2016	Huesca	22103	Estadilla	-8	-9,86436498150432	4,93218249075216	14,7965474722565	25,4777070063694	0
2016	Huesca	22105	Estopiñán del Castillo	-5	-36,4963503649635	0	36,4963503649635	0	0
2016	Huesca	22106	Fago	1	40,8163265306122	40,8163265306122	0	285,714285714286	0
2016	Huesca	22107	Fanlo	-1	-9,56937799043062	0	9,56937799043062	0	0
2016	Huesca	22109	Fiscal	-1	-3,02571860816944	3,02571860816944	6,05143721633888	13,3333333333333	3,02571860816944
2016	Huesca	22110	Fonz	-14	-15,3846153846154	2,1978021978022	17,5824175824176	12,9449838187702	1,0989010989011
2016	Huesca	22111	Foradada del Toscar	-1	-5,54016620498615	0	5,54016620498615	0	0
2016	Huesca	22112	Fraga	42	2,80476810577983	11,5529733880931	8,74820528231327	49,8045461126394	3,13866907075361
2016	Huesca	22113	Fueva (La)	-1	-1,64068908941756	11,4848236259229	13,1255127153404	65,1162790697674	0
2016	Huesca	22114	Gistaín	0	0	7,16845878136201	7,16845878136201	48,7804878048781	0
2016	Huesca	22115	Grado (El)	-11	-26,0355029585799	0	26,0355029585799	0	2,36686390532544
2016	Huesca	22116	Grañén	-17	-9,57207207207207	4,50450450450451	14,0765765765766	23,9880059970015	2,25225225225225
2016	Huesca	22117	Graus	-22	-6,60363199759868	9,0049527239982	15,6085847215969	44,477390659748	0,60033018159988
2016	Huesca	22119	Gurrea de Gállego	-9	-6,00801068090788	6,00801068090788	12,0160213618158	35,0194552529183	2,67022696929239
2016	Huesca	22122	Hoz de Jaca	-1	-13,5135135135135	0	13,5135135135135	0	13,5135135135135
2016	Huesca	22124	Huerto	-1	-4,46428571428571	8,92857142857143	13,3928571428571	60,6060606060606	0
2016	Huesca	22125	Huesca	-68	-1,30137314004115	9,0904741399933	10,3918472800344	40,4488629090754	4,28687622601789
2016	Huesca	22126	Ibieca	-2	-20	0	20	0	0
2016	Huesca	22127	Igriés	-1	-1,43163922691482	4,29491768074445	5,72655690765927	17,8041543026706	4,29491768074445
2016	Huesca	22128	Ilche	-2	-9,43396226415094	0	9,43396226415094	0	0
2016	Huesca	22129	Isábena	-2	-7,59013282732448	3,79506641366224	11,3851992409867	20	0
2016	Huesca	22130	Jaca	-20	-1,54930668525835	9,99302811991634	11,5423348051747	45,1759761863071	3,87326671314587
2016	Huesca	22131	Jasa	0	0	0	0	0	0
2016	Huesca	22133	Labuerda	-1	-6,34920634920635	6,34920634920635	12,6984126984127	31,7460317460317	0
2016	Huesca	22135	Laluenga	-3	-14,2517814726841	4,75059382422803	19,0023752969121	33,3333333333333	4,75059382422803
2016	Huesca	22136	Lalueza	-9	-9,38967136150235	7,30307772561294	16,6927490871153	44,5859872611465	0
2016	Huesca	22137	Lanaja	-20	-16,597510373444	0,829875518672199	17,4273858921162	5,39083557951483	1,6597510373444
2016	Huesca	22139	Laperdiguera	-1	-10,9289617486339	0	10,9289617486339	0	0
2016	Huesca	22141	Lascellas-Ponzano	-5	-38,3141762452107	0	38,3141762452107	0	0
2016	Huesca	22142	Lascuarre	0	0	22,3048327137546	22,3048327137546	146,341463414634	0
2016	Huesca	22143	Laspaúles	0	0	7,84313725490196	7,84313725490196	47,0588235294118	0
2016	Huesca	22144	Laspuña	1	3,6036036036036	10,8108108108108	7,20720720720721	65,2173913043478	3,6036036036036
2016	Huesca	22149	Loarre	-2	-5,97907324364723	8,96860986547085	14,9476831091181	58,8235294117647	2,98953662182362
2016	Huesca	22150	Loporzano	-2	-3,78071833648393	5,6710775047259	9,45179584120983	35,9281437125749	0
2016	Huesca	22151	Loscorrales	-1	-9,9009900990099	0	9,9009900990099	0	0
2016	Huesca	22155	Monesma y Cajigar	-2	-24,8447204968944	0	24,8447204968944	0	0
2016	Huesca	22156	Monflorite-Lascasas	1	2,7063599458728	10,8254397834912	8,1190798376184	55,944055944056	5,4127198917456
2016	Huesca	22157	Montanuy	-5	-22,5733634311512	0	22,5733634311512	0	4,51467268623025
2016	Huesca	22158	Monzón	-22	-1,27895823038689	8,37136296253234	9,65032119291922	38,5645420460632	3,48806790105514
2016	Huesca	22160	Naval	-2	-7,49063670411985	3,74531835205993	11,2359550561798	23,5294117647059	0
2016	Huesca	22162	Novales	-1	-6,02409638554217	0	6,02409638554217	0	0
2016	Huesca	22163	Nueno	1	1,8348623853211	5,5045871559633	3,6697247706422	32,6086956521739	1,8348623853211
2016	Huesca	22164	Olvena	1	21,505376344086	21,505376344086	0	250	0
2016	Huesca	22165	Ontiñena	-5	-9,11577028258888	1,82315405651778	10,9389243391067	10,6382978723404	1,82315405651778
2016	Huesca	22167	Osso de Cinca	-6	-8,45070422535211	5,63380281690141	14,0845070422535	29,6296296296296	0
2016	Huesca	22168	Palo	0	0	0	0	0	40
2016	Huesca	22170	Panticosa	1	1,27469725940089	12,7469725940089	11,472275334608	53,0503978779841	3,82409177820268
2016	Huesca	22172	Peñalba	-5	-7,40740740740741	2,96296296296296	10,3703703703704	16,1290322580645	0
2016	Huesca	22173	Peñas de Riglos (Las)	0	0	7,79727095516569	7,79727095516569	64,5161290322581	0
2016	Huesca	22174	Peralta de Alcofea	-8	-13,7575236457438	0	13,7575236457438	0	3,43938091143594
2016	Huesca	22175	Peralta de Calasanz	-2	-8,9086859688196	4,4543429844098	13,3630289532294	33,8983050847458	0
2016	Huesca	22176	Peraltilla	-2	-10,0755667506297	0	10,0755667506297	0	0
2016	Huesca	22177	Perarrúa	1	8,88888888888889	8,88888888888889	0	46,5116279069767	0
2016	Huesca	22178	Pertusa	-3	-26,2008733624454	0	26,2008733624454	0	0
2016	Huesca	22181	Piracés	-1	-9,66183574879227	0	9,66183574879227	0	0
2016	Huesca	22182	Plan	0	0	6,8259385665529	6,8259385665529	41,6666666666667	0
2016	Huesca	22184	Poleñino	-2	-9,66183574879227	4,83091787439614	14,4927536231884	30,7692307692308	0
2016	Huesca	22186	Pozán de Vero	-3	-14,3540669856459	4,78468899521531	19,1387559808612	26,6666666666667	4,78468899521531
2016	Huesca	22187	Puebla de Castro (La)	-1	-2,7027027027027	8,10810810810811	10,8108108108108	38,961038961039	0
2016	Huesca	22188	Puente de Montañana	-1	-10,0502512562814	0	10,0502512562814	0	0
2016	Huesca	22189	Puértolas	1	4,72813238770686	14,1843971631206	9,45626477541371	78,9473684210526	0
2016	Huesca	22190	Pueyo de Araguás (El)	-3	-19,4805194805195	0	19,4805194805195	0	0
2016	Huesca	22193	Pueyo de Santa Cruz	-5	-15,5038759689922	3,10077519379845	18,6046511627907	15,3846153846154	0
2016	Huesca	22195	Quicena	-6	-21,0896309314587	0	21,0896309314587	0	7,0298769771529
2016	Huesca	22197	Robres	-5	-8,84955752212389	3,53982300884956	12,3893805309735	22,0994475138122	0
2016	Huesca	22199	Sabiñánigo	-27	-2,90275761973875	6,88061065419556	9,78336827393431	33,0663911134074	3,44030532709778
2016	Huesca	22200	Sahún	1	3,28947368421053	6,57894736842105	3,28947368421053	30,0751879699248	9,86842105263158
2016	Huesca	22201	Salas Altas	-6	-19,5758564437194	3,2626427406199	22,8384991843393	21,0526315789474	3,2626427406199
2016	Huesca	22202	Salas Bajas	1	5,88235294117647	11,7647058823529	5,88235294117647	62,5	0
2016	Huesca	22203	Salillas	-3	-30,1507537688442	10,0502512562814	40,2010050251256	90,9090909090909	0
2016	Huesca	22204	Sallent de Gállego	0	0	6,88468158347676	6,88468158347676	28,3687943262411	4,13080895008606
2016	Huesca	22205	San Esteban de Litera	-4	-8,1383519837233	2,03458799593082	10,1729399796541	12,7388535031847	0
2016	Huesca	22206	Sangarrén	-4	-18,0995475113122	0	18,0995475113122	0	4,52488687782805
2016	Huesca	22207	San Juan de Plan	-1	-6,99300699300699	6,99300699300699	13,986013986014	41,6666666666667	0
2016	Huesca	22208	Santa Cilia	-3	-13,3928571428571	4,46428571428571	17,8571428571429	22,9885057471264	0
2016	Huesca	22209	Santa Cruz de la Serós	-2	-11,0192837465565	0	11,0192837465565	0	0
2016	Huesca	22212	Santaliestra y San Quílez	1	10,989010989011	10,989010989011	0	95,2380952380952	0
2016	Huesca	22213	Sariñena	-10	-2,39721922569819	8,62998921251348	11,0272084382117	41,69079328315	2,63694114826801
2016	Huesca	22214	Secastilla	-1	-6,75675675675676	0	6,75675675675676	0	0
2016	Huesca	22215	Seira	-3	-20,8333333333333	0	20,8333333333333	0	0
2016	Huesca	22217	Sena	-10	-20,2429149797571	0	20,2429149797571	0	0
2016	Huesca	22218	Senés de Alcubierre	0	0	0	0	0	0
2016	Huesca	22220	Sesa	-4	-22,5352112676056	5,63380281690141	28,169014084507	64,5161290322581	0
2016	Huesca	22221	Sesué	1	8,73362445414847	8,73362445414847	0	32,258064516129	0
2016	Huesca	22222	Siétamo	3	4,40852314474651	10,2865540044085	5,87803085966201	50,1792114695341	1,4695077149155
2016	Huesca	22223	Sopeira	-1	-10,4712041884817	0	10,4712041884817	0	0
2016	Huesca	22225	Tamarite de Litera	-11	-3,13658397490733	6,55831194753351	9,69489592244083	36,3636363636364	3,70687197034502
2016	Huesca	22226	Tardienta	-7	-7,22394220846233	6,19195046439629	13,4158926728586	34,8837209302326	4,12796697626419
2016	Huesca	22227	Tella-Sin	-2	-8,43881856540084	0	8,43881856540084	0	4,21940928270042
2016	Huesca	22228	Tierz	0	0	5,34402137608551	5,34402137608551	19,1846522781775	5,34402137608551
2016	Huesca	22229	Tolva	-1	-7,66283524904215	0	7,66283524904215	0	0
2016	Huesca	22230	Torla-Ordesa	-2	-6,62251655629139	3,3112582781457	9,93377483443709	14,9253731343284	3,3112582781457
2016	Huesca	22232	Torralba de Aragón	-3	-27,1493212669683	0	27,1493212669683	0	0
2016	Huesca	22233	Torre la Ribera	0	0	0	0	0	0
2016	Huesca	22234	Torrente de Cinca	-4	-3,49497597204019	1,7474879860201	5,24246395806029	8,81057268722467	0
2016	Huesca	22235	Torres de Alcanadre	-1	-10,4712041884817	0	10,4712041884817	0	0
2016	Huesca	22236	Torres de Barbués	-3	-10,8499095840868	0	10,8499095840868	0	3,61663652802893
2016	Huesca	22239	Tramaced	-1	-9,09090909090909	0	9,09090909090909	0	0
2016	Huesca	22242	Valfarta	0	0	0	0	0	0
2016	Huesca	22243	Valle de Bardají	-1	-28,9855072463768	0	28,9855072463768	0	0
2016	Huesca	22244	Valle de Lierp	0	0	0	0	0	0
2016	Huesca	22245	Velilla de Cinca	5	11,2359550561798	20,2247191011236	8,98876404494382	103,448275862069	0
2016	Huesca	22246	Beranuy	-1	-12,1212121212121	12,1212121212121	24,2424242424242	133,333333333333	0
2016	Huesca	22247	Viacamp y Litera	0	0	0	0	0	0
2016	Huesca	22248	Vicién	-3	-24,7933884297521	0	24,7933884297521	0	0
2016	Huesca	22249	Villanova	1	6,13496932515337	6,13496932515337	0	25,974025974026	12,2699386503067
2016	Huesca	22250	Villanúa	3	6,73400673400673	11,2233445566779	4,48933782267116	59,8802395209581	2,24466891133558
2016	Huesca	22251	Villanueva de Sigena	-4	-9,67351874244256	4,83675937122128	14,5102781136638	22,4719101123596	2,41837968561064
2016	Huesca	22252	Yebra de Basa	-1	-6,96864111498258	0	6,96864111498258	0	0
2016	Huesca	22253	Yésero	0	0	0	0	0	0
2016	Huesca	22254	Zaidín	-10	-5,62587904360056	7,87623066104079	13,5021097046414	35,3535353535354	3,37552742616034
2016	Huesca	22901	Valle de Hecho	-9	-10,3986135181976	4,62160600808781	15,0202195262854	26,9360269360269	1,15540150202195
2016	Huesca	22902	Puente la Reina de Jaca	-4	-14,9532710280374	0	14,9532710280374	0	3,73831775700935
2016	Huesca	22903	San Miguel del Cinca	-2	-2,43605359317905	13,3982947624848	15,8343483556638	71,6612377850163	6,09013398294762
2016	Huesca	22904	Sotonera (La)	-7	-7,41918388977213	2,11976682564918	9,5389507154213	13,3779264214047	1,05988341282459
2016	Huesca	22905	Lupiñén-Ortilla	-3	-8,88888888888889	2,96296296296296	11,8518518518519	16,8067226890756	2,96296296296296
2016	Huesca	22906	Santa María de Dulcis	-5	-22,7790432801822	0	22,7790432801822	0	0
2016	Huesca	22907	Aínsa-Sobrarbe	-7	-3,25505696349686	8,83515461520577	12,0902115787026	39,2156862745098	4,65008137642409
2016	Huesca	22908	Hoz y Costeán	-3	-13,6986301369863	9,1324200913242	22,8310502283105	64,5161290322581	0
2016	Huesca	22909	Vencillón	-9	-22,3325062034739	0	22,3325062034739	0	0
2016	Teruel	44001	Ababuj	0	0	0	0	0	0
2016	Teruel	44002	Abejuela	0	0	0	0	0	0
2016	Teruel	44003	Aguatón	0	0	0	0	0	0
2016	Teruel	44004	Aguaviva	-10	-18,5013876040703	3,70027752081406	22,2016651248844	18,348623853211	1,85013876040703
2016	Teruel	44005	Aguilar del Alfambra	-2	-31,0077519379845	0	31,0077519379845	0	0
2016	Teruel	44006	Alacón	-8	-28,9330922242315	0	28,9330922242315	0	3,61663652802893
2016	Teruel	44007	Alba	-5	-26,246719160105	5,249343832021	31,496062992126	43,4782608695652	0
2016	Teruel	44008	Albalate del Arzobispo	-9	-4,52147701582517	5,02386335091686	9,54534036674203	28,3687943262411	2,00954534036674
2016	Teruel	44009	Albarracín	-7	-6,67302192564347	6,67302192564347	13,3460438512869	32,8638497652582	2,85986653956149
2016	Teruel	44010	Albentosa	-3	-11,4942528735632	0	11,4942528735632	0	0
2016	Teruel	44011	Alcaine	-1	-15,1515151515152	0	15,1515151515152	0	0
2016	Teruel	44012	Alcalá de la Selva	-4	-10,4302477183833	0	10,4302477183833	0	0
2016	Teruel	44013	Alcañiz	7	0,437773608505316	9,25578486554096	8,81801125703565	41,2313692714863	3,62726704190119
2016	Teruel	44014	Alcorisa	-5	-1,50625094140684	8,73625546015966	10,2425064015665	40,8163265306122	2,71125169453231
2016	Teruel	44016	Alfambra	-3	-5,3475935828877	5,3475935828877	10,6951871657754	38,961038961039	0
2016	Teruel	44017	Aliaga	-1	-2,8735632183908	11,4942528735632	14,367816091954	67,7966101694915	2,8735632183908
2016	Teruel	44018	Almohaja	-1	-54,0540540540541	0	54,0540540540541	0	0
2016	Teruel	44019	Alobras	-1	-15,625	0	15,625	0	0
2016	Teruel	44020	Alpeñés	-1	-43,4782608695652	0	43,4782608695652	0	0
2016	Teruel	44021	Allepuz	0	0	15,5642023346304	15,5642023346304	100	7,78210116731518
2016	Teruel	44022	Alloza	-1	-1,67224080267559	6,68896321070234	8,36120401337793	37,7358490566038	1,67224080267559
2016	Teruel	44023	Allueva	0	0	0	0	0	0
2016	Teruel	44024	Anadón	0	0	0	0	0	0
2016	Teruel	44025	Andorra	0	0	10,3355875972949	10,3355875972949	47,8158205430933	2,55199693760368
2016	Teruel	44026	Arcos de las Salinas	2	18,8679245283019	28,3018867924528	9,43396226415094	176,470588235294	9,43396226415094
2016	Teruel	44027	Arens de Lledó	-4	-19,4647201946472	4,8661800486618	24,330900243309	31,25	0
2016	Teruel	44028	Argente	-4	-19,3236714975845	4,83091787439614	24,1545893719807	37,7358490566038	4,83091787439614
2016	Teruel	44029	Ariño	-4	-5,43847722637661	4,07885791978246	9,51733514615908	20,1342281879195	0
2016	Teruel	44031	Azaila	-1	-9,85221674876847	9,85221674876847	19,7044334975369	100	9,85221674876847
2016	Teruel	44032	Bádenas	-1	-54,0540540540541	0	54,0540540540541	0	0
2016	Teruel	44033	Báguena	-6	-18,9274447949527	3,15457413249211	22,0820189274448	22,9885057471264	0
2016	Teruel	44034	Bañón	-4	-26,0586319218241	6,51465798045603	32,5732899022801	58,8235294117647	6,51465798045603
2016	Teruel	44035	Barrachina	-4	-32	0	32	0	8
2016	Teruel	44036	Bea	0	0	0	0	0	0
2016	Teruel	44037	Beceite	-3	-5,39568345323741	3,59712230215827	8,99280575539568	21,7391304347826	3,59712230215827
2016	Teruel	44038	Belmonte de San José	-1	-8,62068965517242	17,2413793103448	25,8620689655172	129,032258064516	0
2016	Teruel	44039	Bello	-4	-16,359918200409	0	16,359918200409	0	4,08997955010225
2016	Teruel	44040	Berge	-3	-12,1703853955375	8,11359026369168	20,2839756592292	40,4040404040404	0
2016	Teruel	44041	Bezas	-1	-15,748031496063	0	15,748031496063	0	0
2016	Teruel	44042	Blancas	-6	-42,7046263345196	0	42,7046263345196	0	0
2016	Teruel	44043	Blesa	-4	-40,4040404040404	0	40,4040404040404	0	0
2016	Teruel	44044	Bordón	-4	-36,036036036036	0	36,036036036036	0	9,00900900900901
2016	Teruel	44045	Bronchales	0	0	4,66744457409568	4,66744457409568	25,1572327044025	4,66744457409568
2016	Teruel	44046	Bueña	-3	-54,5454545454546	0	54,5454545454546	0	0
2016	Teruel	44047	Burbáguena	0	0	0	0	0	0
2016	Teruel	44048	Cabra de Mora	-2	-30,3030303030303	0	30,3030303030303	0	0
2016	Teruel	44049	Calaceite	-3	-2,88878189696678	8,66634569090034	11,5551275878671	52,1739130434783	6,74049109292248
2016	Teruel	44050	Calamocha	-15	-3,43997248022016	9,4025914459351	12,8425639261553	41,8154003059663	1,60532049076941
2016	Teruel	44051	Calanda	-36	-9,50495049504951	5,28052805280528	14,7854785478548	23,8663484486874	3,43234323432343
2016	Teruel	44052	Calomarde	-1	-12,6582278481013	0	12,6582278481013	0	0
2016	Teruel	44053	Camañas	-1	-7,72200772200772	7,72200772200772	15,4440154440154	48,7804878048781	0
2016	Teruel	44054	Camarena de la Sierra	-2	-16,4609053497942	0	16,4609053497942	0	0
2016	Teruel	44055	Camarillas	-1	-10,9289617486339	21,8579234972678	32,7868852459016	181,818181818182	0
2016	Teruel	44056	Caminreal	-9	-14,365522745411	4,78850758180367	19,1540303272147	30,6122448979592	0
2016	Teruel	44059	Cantavieja	-6	-8,39748075577327	4,19874037788663	12,5962211336599	20,2702702702703	4,19874037788663
2016	Teruel	44060	Cañada de Benatanduz	0	0	0	0	0	24,0963855421687
2016	Teruel	44061	Cañada de Verich (La)	-2	-22,3463687150838	0	22,3463687150838	0	0
2016	Teruel	44062	Cañada Vellida	-2	-57,1428571428571	0	57,1428571428571	0	0
2016	Teruel	44063	Cañizar del Olivar	2	21,3903743315508	32,0855614973262	10,6951871657754	181,818181818182	10,6951871657754
2016	Teruel	44064	Cascante del Río	-1	-13,6054421768707	0	13,6054421768707	0	0
2016	Teruel	44065	Castejón de Tornos	-1	-16,1290322580645	0	16,1290322580645	0	0
2016	Teruel	44066	Castel de Cabra	-4	-34,4827586206897	8,62068965517242	43,1034482758621	64,5161290322581	0
2016	Teruel	44067	Castelnou	3	21,2014134275618	35,3356890459364	14,1342756183746	181,818181818182	0
2016	Teruel	44068	Castelserás	-5	-6,06060606060606	7,27272727272727	13,3333333333333	42,1052631578947	0
2016	Teruel	44070	Castellar (El)	-2	-36,3636363636364	0	36,3636363636364	0	0
2016	Teruel	44071	Castellote	-7	-10,0430416068867	2,86944045911047	12,9124820659971	16,8067226890756	1,43472022955524
