Municipio código	Municipio nombre	Año	Votos	Siglas
22001	Abiego	2008	131	PSOE
22001	Abiego	2008	368	PP
22001	Abiego	2008	30	PAR
22001	Abiego	2008	19	CHA
22001	Abiego	2008	11	IU
22001	Abiego	2008	3	UPyD
22001	Abiego	2008	5	LV
22001	Abiego	2008	0	C's
22001	Abiego	2008	0	PACMA
22001	Abiego	2008	2	PUM+J
22001	Abiego	2008	0	pCUA
22001	Abiego	2008	0	PSD-FIA
22001	Abiego	2008	0	TA
22001	Abiego	2008	0	FE de las JONS
22001	Abiego	2008	0	PFyV
22001	Abiego	2008	2	DN
22001	Abiego	2008	0	POSI
22001	Abiego	2008	0	AuN
22001	Abiego	2008	0	FRENTE
22001	Abiego	2008	0	AES
22001	Abiego	2008	0	FA
22001	Abiego	2008	0	PH
22001	Abiego	2008	0	MCE
22001	Abiego	2008	0	CTC
22001	Abiego	2008	0	PCPE
22002	Abizanda	2008	155	PSOE
22002	Abizanda	2008	89	PP
22002	Abizanda	2008	5	PAR
22002	Abizanda	2008	12	CHA
22002	Abizanda	2008	9	IU
22002	Abizanda	2008	5	UPyD
22002	Abizanda	2008	2	LV
22002	Abizanda	2008	0	C's
22002	Abizanda	2008	0	PACMA
22002	Abizanda	2008	2	PUM+J
22002	Abizanda	2008	0	pCUA
22002	Abizanda	2008	0	PSD-FIA
22002	Abizanda	2008	0	TA
22002	Abizanda	2008	0	FE de las JONS
22002	Abizanda	2008	0	PFyV
22002	Abizanda	2008	0	DN
22002	Abizanda	2008	0	POSI
22002	Abizanda	2008	0	AuN
22002	Abizanda	2008	0	FRENTE
22002	Abizanda	2008	0	AES
22002	Abizanda	2008	0	FA
22002	Abizanda	2008	0	PH
22002	Abizanda	2008	0	MCE
22002	Abizanda	2008	0	CTC
22002	Abizanda	2008	0	PCPE
22003	Adahuesca	2008	112	PSOE
22003	Adahuesca	2008	128	PP
22003	Adahuesca	2008	44	PAR
22003	Adahuesca	2008	12	CHA
22003	Adahuesca	2008	5	IU
22003	Adahuesca	2008	5	UPyD
22003	Adahuesca	2008	14	LV
22003	Adahuesca	2008	2	C's
22003	Adahuesca	2008	0	PACMA
22003	Adahuesca	2008	0	PUM+J
22003	Adahuesca	2008	0	pCUA
22003	Adahuesca	2008	0	PSD-FIA
22003	Adahuesca	2008	1	TA
22003	Adahuesca	2008	0	FE de las JONS
22003	Adahuesca	2008	0	PFyV
22003	Adahuesca	2008	0	DN
22003	Adahuesca	2008	0	POSI
22003	Adahuesca	2008	0	AuN
22003	Adahuesca	2008	0	FRENTE
22003	Adahuesca	2008	0	AES
22003	Adahuesca	2008	0	FA
22003	Adahuesca	2008	0	PH
22003	Adahuesca	2008	0	MCE
22003	Adahuesca	2008	0	CTC
22003	Adahuesca	2008	0	PCPE
22004	Agüero	2008	123	PSOE
22004	Agüero	2008	128	PP
22004	Agüero	2008	42	PAR
22004	Agüero	2008	19	CHA
22004	Agüero	2008	3	IU
22004	Agüero	2008	2	UPyD
22004	Agüero	2008	0	LV
22004	Agüero	2008	0	C's
22004	Agüero	2008	0	PACMA
22004	Agüero	2008	0	PUM+J
22004	Agüero	2008	0	pCUA
22004	Agüero	2008	0	PSD-FIA
22004	Agüero	2008	2	TA
22004	Agüero	2008	1	FE de las JONS
22004	Agüero	2008	0	PFyV
22004	Agüero	2008	0	DN
22004	Agüero	2008	0	POSI
22004	Agüero	2008	0	AuN
22004	Agüero	2008	0	FRENTE
22004	Agüero	2008	0	AES
22004	Agüero	2008	0	FA
22004	Agüero	2008	0	PH
22004	Agüero	2008	0	MCE
22004	Agüero	2008	0	CTC
22004	Agüero	2008	0	PCPE
22006	Aísa	2008	323	PSOE
22006	Aísa	2008	121	PP
22006	Aísa	2008	59	PAR
22006	Aísa	2008	32	CHA
22006	Aísa	2008	31	IU
22006	Aísa	2008	4	UPyD
22006	Aísa	2008	7	LV
22006	Aísa	2008	0	C's
22006	Aísa	2008	0	PACMA
22006	Aísa	2008	1	PUM+J
22006	Aísa	2008	0	pCUA
22006	Aísa	2008	0	PSD-FIA
22006	Aísa	2008	0	TA
22006	Aísa	2008	1	FE de las JONS
22006	Aísa	2008	1	PFyV
22006	Aísa	2008	0	DN
22006	Aísa	2008	1	POSI
22006	Aísa	2008	0	AuN
22006	Aísa	2008	0	FRENTE
22006	Aísa	2008	0	AES
22006	Aísa	2008	0	FA
22006	Aísa	2008	0	PH
22006	Aísa	2008	0	MCE
22006	Aísa	2008	0	CTC
22006	Aísa	2008	0	PCPE
22007	Albalate de Cinca	2008	910	PSOE
22007	Albalate de Cinca	2008	859	PP
22007	Albalate de Cinca	2008	122	PAR
22007	Albalate de Cinca	2008	29	CHA
22007	Albalate de Cinca	2008	22	IU
22007	Albalate de Cinca	2008	6	UPyD
22007	Albalate de Cinca	2008	19	LV
22007	Albalate de Cinca	2008	1	C's
22007	Albalate de Cinca	2008	0	PACMA
22007	Albalate de Cinca	2008	0	PUM+J
22007	Albalate de Cinca	2008	2	pCUA
